label;request
0;You need to write a letter to your crush describing romantic things you'd want to do(stargazing, watching the northern lights) and romantic gestures you'd do for her/him and why you think you two are ideal for each other.
0;write a story and try to fit in as many plottwists as possible, but the twist is just something mundane.
0;Write the ending. The person to reply to your comment must write the rest of the story.
0;Write a positive story about someone/something from a child's perspective, then write negative story about that same person/subject from the perspective of the now grown up child.
0;Make something harmless illegal, like apples, now write about the black market of said item.
0;Write a story where the characters in the story pretend they aren't aware they are in a story, for fear of being killed off by the writer
0;"rewrite ""Hey Jude"" to make it sound like it was written by Shakespeare."
0;A man realizes he loves a woman, but she's getting married to another man. He decides to write her a letter, what does it say?
0;Create a Utopia. A society as perfect as you can convincingly write it. No hidden secret evil, no sudden dark twist. A Genuine Utopia.
0;Write a letter from the perspective of a character or group.
0;We seem to have much morbid curiosity about the personification of Death in this sub. Instead, write about his brother, Life.
0;Your writer roommate dropped his notebook in the hallway while leaving the apartment. You open it at the bookmark. It describes how your day unfolded, in detail. Continue writing with this prompt.
0;In sixty words, write what can happen in a second.
0;write a poem where every line has a different number of words
0;The job is simple. Every day at 8:34am you will get a phone call. You must answer before 2nd ring and write down the information given to you. On NO ACCOUNT must you engage in conversation with the caller.
0;Try to write a story with as many of these items as possible: Valhalla, a neon suit, a chicken, a trophy room, a school bus, 25 balloons, 6 chocolate bars, Fred, Dave, Steve, a bag of cat kibble, 30 tonnes of Chinese takeout, and a liquor collection.
